,wind_speed,Avg_Wnd_Sp,wind_direction_N,water_l1,water_l1_ibge,water_l1_dhn,avg_water_l1,avg_water_l1_ibge,avg_water_l1_dhn,vazao_m3s-1_bt
2024-05-02 07:00:00+00:00,7.68,7.782,60.46966666666667,11.215415,1.434685,0.7327549999999999,11.217061666666666,1.4363316666666666,0.7344016666666667,
2024-05-02 08:00:00+00:00,4.248,4.224,125.703,11.202311666666667,1.4215816666666665,0.7196516666666666,11.201365000000001,1.420635,0.718705,
2024-05-02 09:00:00+00:00,4.962000000000001,4.8180000000000005,125.703,11.316183333333333,1.5354533333333333,0.8335233333333334,11.313861666666666,1.5331316666666666,0.8312016666666666,
2024-05-02 10:00:00+00:00,44.88,45.528,142.153,11.45657,1.67584,0.97391,11.455176666666667,1.6744466666666669,0.9725166666666668,
2024-05-02 11:00:00+00:00,49.95,48.516,132.93633333333335,11.469518644067797,1.6887886440677966,0.9868586440677967,11.469176271186441,1.6884462711864408,0.9865162711864407,
2024-05-02 12:00:00+00:00,43.907999999999994,43.542,135.203,11.362545,1.581815,0.879885,11.357206666666668,1.5764766666666667,0.8745466666666667,
2024-05-02 13:00:00+00:00,41.05200000000001,41.04600000000001,137.33633333333333,11.215416666666668,1.4346866666666669,0.7327566666666666,11.212745,1.432015,0.730085,
2024-05-02 14:00:00+00:00,41.833220338983054,41.76610169491526,133.71571186440679,11.288586440677966,1.507856440677966,0.8059264406779661,11.286516949152542,1.5057869491525424,0.8038569491525425,
2024-05-02 15:00:00+00:00,38.800677966101695,38.55050847457627,139.20723728813562,11.323305084745762,1.5425750847457627,0.8406450847457626,11.321961016949153,1.5412310169491528,0.8393010169491525,
2024-05-02 16:00:00+00:00,32.52413793103449,32.3751724137931,139.05644827586207,11.373642105263158,1.5929121052631579,0.8909821052631578,11.376884210526317,1.5961542105263158,0.8942242105263157,
2024-05-02 17:00:00+00:00,26.172,26.994,137.48633333333333,11.317693333333334,1.5369633333333335,0.8350333333333333,11.31875,1.5380200000000002,0.83609,
2024-05-02 18:00:00+00:00,23.081999999999997,22.998,139.11966666666666,11.194565,1.413835,0.711905,11.194605000000001,1.413875,0.711945,
2024-05-02 19:00:00+00:00,25.97586206896552,25.30551724137931,153.74610344827585,11.131262068965519,1.3505320689655174,0.6486020689655172,11.132186206896552,1.3514562068965517,0.6495262068965517,
2024-05-02 20:00:00+00:00,,,,,,,,,,
2024-05-02 21:00:00+00:00,,,,,,,,,,
2024-05-02 22:00:00+00:00,,,,,,,,,,
2024-05-02 23:00:00+00:00,,,,,,,,,,
2024-05-03 00:00:00+00:00,,,,,,,,,,
2024-05-03 01:00:00+00:00,,,,,,,,,,
2024-05-03 02:00:00+00:00,29.723773584905665,30.34867924528302,165.46143396226415,11.158994339622641,1.3782643396226417,0.6763343396226414,11.415975471698113,1.635245471698113,0.9333154716981134,
2024-05-03 03:00:00+00:00,28.913999999999998,29.106000000000005,163.85199999999998,11.498231666666666,1.7175016666666667,1.0155716666666668,11.498695,1.7179650000000002,1.016035,
2024-05-03 04:00:00+00:00,29.67,29.688,161.33533333333332,11.542491666666667,1.7617616666666667,1.0598316666666667,11.542436666666665,1.7617066666666668,1.0597766666666666,
2024-05-03 05:00:00+00:00,25.326,24.816000000000003,156.01866666666666,11.520793333333334,1.740063333333333,1.0381333333333334,11.519838333333333,1.7391083333333333,1.0371783333333333,
2024-05-03 06:00:00+00:00,22.782,22.488000000000003,158.802,11.471226666666666,1.6904966666666668,0.9885666666666666,11.472306666666666,1.6915766666666665,0.9896466666666668,
2024-05-03 07:00:00+00:00,22.17,22.302,172.20199999999997,11.361316666666667,1.5805866666666668,0.8786566666666665,11.362721666666665,1.581991666666667,0.8800616666666666,
2024-05-03 08:00:00+00:00,25.458000000000002,25.128000000000004,202.31866666666664,11.240096666666666,1.4593666666666667,0.7574366666666666,11.23924,1.45851,0.75658,
2024-05-03 09:00:00+00:00,23.694,23.442,200.98533333333333,11.162675000000002,1.381945,0.680015,11.166076666666667,1.3853466666666665,0.6834166666666667,
